customer_id,date,calls_made,data_used_gb
C04849,2023-03-02,13,1.75
C04849,2023-04-01,15,5.54
C04849,2023-05-01,9,1.48
C04849,2023-05-31,13,2.24
C04849,2023-06-30,18,7.46
C04849,2023-07-30,12,6.91
C04849,2023-08-29,14,0.63
C04849,2023-09-28,15,4.22
C04849,2023-10-28,9,0.68
C04849,2023-11-27,13,8.58
C04850,2023-01-01,7,4.17
C04850,2023-01-31,12,6.5
C04850,2023-03-02,15,5.65
C04850,2023-04-01,21,3.51
C04850,2023-05-01,16,5.74
C04850,2023-05-31,13,6.07
C04850,2023-06-30,14,4.86
C04850,2023-07-30,14,3.59
C04850,2023-08-29,17,5.13
C04850,2023-09-28,9,6.5
C04850,2023-10-28,13,7.23
C04850,2023-11-27,6,7.71
C04851,2023-01-01,15,4.7
C04851,2023-01-31,13,6.34
C04851,2023-03-02,11,7.34
C04851,2023-04-01,14,7.52
C04851,2023-05-01,13,8.04
C04851,2023-05-31,20,8.07
C04851,2023-06-30,10,2.71
C04851,2023-07-30,12,7.93
C04851,2023-08-29,11,5.28
C04851,2023-09-28,10,5.28
C04851,2023-10-28,10,6.19
C04851,2023-11-27,9,1.2
C04852,2023-01-01,16,9.3
C04852,2023-01-31,12,2.32
C04852,2023-03-02,14,2.79
C04852,2023-04-01,12,7.42
C04852,2023-05-01,6,5.52
C04852,2023-05-31,13,9.58
C04852,2023-06-30,12,8.14
C04852,2023-07-30,11,4.39
C04852,2023-08-29,15,6.0
C04852,2023-09-28,10,4.21
C04852,2023-10-28,13,5.7
C04852,2023-11-27,11,6.09
C04853,2023-01-01,8,1.9
C04853,2023-01-31,8,5.74
C04853,2023-03-02,15,8.22
C04853,2023-04-01,13,1.36
C04853,2023-05-01,8,6.75
C04853,2023-05-31,10,8.6
C04853,2023-06-30,6,1.04
C04853,2023-07-30,13,9.19
C04853,2023-08-29,10,2.6
C04853,2023-09-28,13,6.45
C04853,2023-10-28,9,6.82
C04853,2023-11-27,10,6.8
C04854,2023-01-01,9,4.54
C04854,2023-01-31,8,5.26
C04854,2023-03-02,19,5.16
C04854,2023-04-01,3,3.73
C04854,2023-05-01,12,2.03
C04854,2023-05-31,12,5.39
C04854,2023-06-30,12,7.22
C04854,2023-07-30,23,9.99
C04854,2023-08-29,7,1.8
C04854,2023-09-28,10,9.4
C04854,2023-10-28,13,9.8
C04854,2023-11-27,15,5.75
C04855,2023-01-01,11,1.7
C04855,2023-01-31,10,3.21
C04855,2023-03-02,7,1.47
C04855,2023-04-01,7,0.92
C04855,2023-05-01,9,6.57
C04855,2023-05-31,7,2.09
C04855,2023-06-30,10,3.75
C04855,2023-07-30,8,1.7
C04855,2023-08-29,17,4.15
C04855,2023-09-28,14,3.45
C04855,2023-10-28,14,2.99
C04855,2023-11-27,15,4.13
C04856,2023-01-01,10,3.37
C04856,2023-01-31,12,1.37
C04856,2023-03-02,12,7.98
C04856,2023-04-01,9,2.4
C04856,2023-05-01,12,4.97
C04856,2023-05-31,10,1.17
C04856,2023-06-30,9,8.25
C04856,2023-07-30,11,2.24
C04856,2023-08-29,11,1.18
C04856,2023-09-28,12,9.1
C04856,2023-10-28,10,2.5
C04856,2023-11-27,14,3.9
C04857,2023-01-01,9,1.58
C04857,2023-01-31,11,1.18
C04857,2023-03-02,15,0.61
C04857,2023-04-01,14,5.27
C04857,2023-05-01,14,8.96
C04857,2023-05-31,17,5.63
C04857,2023-06-30,18,6.97
C04857,2023-07-30,9,0.5
C04857,2023-08-29,10,8.64
C04857,2023-09-28,14,4.62
C04857,2023-10-28,14,5.34
C04857,2023-11-27,11,4.09
C04858,2023-01-01,11,0.97
C04858,2023-01-31,15,4.27
C04858,2023-03-02,11,5.04
C04858,2023-04-01,16,2.62
C04858,2023-05-01,16,9.49
C04858,2023-05-31,8,2.35
C04858,2023-06-30,10,2.79
C04858,2023-07-30,23,9.1
C04858,2023-08-29,18,4.7
C04858,2023-09-28,8,3.34
C04858,2023-10-28,10,1.83
C04858,2023-11-27,17,8.97
C04859,2023-01-01,12,4.41
C04859,2023-01-31,11,3.67
C04859,2023-03-02,23,3.43
C04859,2023-04-01,8,1.44
C04859,2023-05-01,20,5.29
C04859,2023-05-31,15,5.97
C04859,2023-06-30,9,4.61
C04859,2023-07-30,11,8.77
C04859,2023-08-29,13,9.39
C04859,2023-09-28,9,4.54
C04859,2023-10-28,6,7.34
C04859,2023-11-27,8,0.96
C04860,2023-01-01,13,5.07
C04860,2023-01-31,10,8.25
C04860,2023-03-02,9,9.78
C04860,2023-04-01,11,5.93
C04860,2023-05-01,8,9.18
C04860,2023-05-31,12,9.13
C04860,2023-06-30,6,8.39
C04860,2023-07-30,10,4.56
C04860,2023-08-29,10,6.17
C04860,2023-09-28,6,1.45
C04860,2023-10-28,17,7.53
C04860,2023-11-27,10,8.37
C04861,2023-01-01,10,1.57
C04861,2023-01-31,10,7.86
C04861,2023-03-02,13,0.8
C04861,2023-04-01,12,5.3
C04861,2023-05-01,12,7.73
C04861,2023-05-31,13,1.82
C04861,2023-06-30,14,3.79
C04861,2023-07-30,15,5.89
C04861,2023-08-29,11,6.16
C04861,2023-09-28,10,8.42
C04861,2023-10-28,9,6.17
C04861,2023-11-27,12,6.41
C04862,2023-01-01,7,7.9
C04862,2023-01-31,8,5.32
C04862,2023-03-02,16,8.36
C04862,2023-04-01,16,6.73
C04862,2023-05-01,18,0.73
C04862,2023-05-31,8,5.47
C04862,2023-06-30,11,4.9
C04862,2023-07-30,9,7.09
C04862,2023-08-29,11,7.42
C04862,2023-09-28,7,1.11
C04862,2023-10-28,13,2.25
C04862,2023-11-27,8,4.15
C04863,2023-01-01,12,8.89
C04863,2023-01-31,11,7.02
C04863,2023-03-02,11,0.6
C04863,2023-04-01,18,3.07
C04863,2023-05-01,8,5.52
C04863,2023-05-31,14,3.21
C04863,2023-06-30,13,2.98
C04863,2023-07-30,17,4.81
C04863,2023-08-29,16,8.48
C04863,2023-09-28,11,3.41
C04863,2023-10-28,13,3.48
C04863,2023-11-27,17,6.21
C04864,2023-01-01,12,2.26
C04864,2023-01-31,12,3.41
C04864,2023-03-02,12,5.59
C04864,2023-04-01,9,1.14
C04864,2023-05-01,10,2.52
C04864,2023-05-31,10,1.51
C04864,2023-06-30,12,6.85
C04864,2023-07-30,7,5.16
C04864,2023-08-29,14,3.26
C04864,2023-09-28,11,7.44
C04864,2023-10-28,8,6.36
C04864,2023-11-27,15,2.86
C04865,2023-01-01,13,6.71
C04865,2023-01-31,11,2.44
C04865,2023-03-02,10,5.58
C04865,2023-04-01,6,5.59
C04865,2023-05-01,17,8.57
C04865,2023-05-31,15,7.15
C04865,2023-06-30,11,1.94
C04865,2023-07-30,16,0.65
C04865,2023-08-29,20,9.58
C04865,2023-09-28,13,3.35
C04865,2023-10-28,18,2.26
C04865,2023-11-27,11,4.96
C04866,2023-01-01,14,6.35
C04866,2023-01-31,13,4.7
C04866,2023-03-02,12,1.63
C04866,2023-04-01,12,5.95
C04866,2023-05-01,11,7.64
C04866,2023-05-31,14,6.18
C04866,2023-06-30,9,2.49
C04866,2023-07-30,9,0.68
C04866,2023-08-29,18,8.04
C04866,2023-09-28,12,3.12
C04866,2023-10-28,8,3.18
C04866,2023-11-27,6,1.93
C04867,2023-01-01,8,4.45
C04867,2023-01-31,10,6.37
C04867,2023-03-02,17,1.86
C04867,2023-04-01,8,6.4
C04867,2023-05-01,9,3.74
C04867,2023-05-31,11,9.48
C04867,2023-06-30,11,3.61
C04867,2023-07-30,11,3.15
C04867,2023-08-29,12,6.98
C04867,2023-09-28,17,1.24
C04867,2023-10-28,10,3.94
C04867,2023-11-27,11,5.7
C04868,2023-01-01,11,2.07
C04868,2023-01-31,13,5.92
C04868,2023-03-02,12,8.96
C04868,2023-04-01,8,2.69
C04868,2023-05-01,12,5.93
C04868,2023-05-31,10,3.89
C04868,2023-06-30,13,7.46
C04868,2023-07-30,6,4.73
C04868,2023-08-29,16,7.18
C04868,2023-09-28,10,3.14
C04868,2023-10-28,13,8.87
C04868,2023-11-27,11,6.69
C04869,2023-01-01,19,6.21
C04869,2023-01-31,16,7.66
C04869,2023-03-02,6,3.41
C04869,2023-04-01,16,1.7
C04869,2023-05-01,22,6.46
C04869,2023-05-31,8,9.85
C04869,2023-06-30,14,5.17
C04869,2023-07-30,9,8.29
C04869,2023-08-29,12,4.84
C04869,2023-09-28,18,1.22
C04869,2023-10-28,14,2.68
C04869,2023-11-27,7,3.65
C04870,2023-01-01,8,5.55
C04870,2023-01-31,12,6.51
C04870,2023-03-02,11,6.36
C04870,2023-04-01,12,2.8
C04870,2023-05-01,13,5.5
C04870,2023-05-31,8,2.42
C04870,2023-06-30,13,2.61
C04870,2023-07-30,13,5.65
C04870,2023-08-29,7,0.55
C04870,2023-09-28,7,3.94
C04870,2023-10-28,12,9.73
C04870,2023-11-27,11,5.07
C04871,2023-01-01,11,4.98
C04871,2023-01-31,11,6.17
C04871,2023-03-02,12,1.77
C04871,2023-04-01,16,7.47
C04871,2023-05-01,12,9.82
C04871,2023-05-31,7,6.45
C04871,2023-06-30,13,1.79
C04871,2023-07-30,12,7.81
C04871,2023-08-29,12,2.56
C04871,2023-09-28,11,9.13
C04871,2023-10-28,10,3.34
C04871,2023-11-27,15,2.33
C04872,2023-01-01,12,9.64
C04872,2023-01-31,20,2.41
C04872,2023-03-02,12,9.05
C04872,2023-04-01,18,5.06
C04872,2023-05-01,18,6.9
C04872,2023-05-31,10,8.09
C04872,2023-06-30,12,3.08
C04872,2023-07-30,12,8.84
C04872,2023-08-29,17,1.81
C04872,2023-09-28,12,3.84
C04872,2023-10-28,14,9.41
C04872,2023-11-27,10,2.06
C04873,2023-01-01,14,4.12
C04873,2023-01-31,8,4.83
C04873,2023-03-02,12,5.61
C04873,2023-04-01,13,1.73
C04873,2023-05-01,11,4.62
C04873,2023-05-31,13,2.43
C04873,2023-06-30,11,2.62
C04873,2023-07-30,10,1.98
C04873,2023-08-29,11,5.69
C04873,2023-09-28,7,6.0
C04873,2023-10-28,14,9.28
C04873,2023-11-27,5,8.25
C04874,2023-01-01,11,9.81
C04874,2023-01-31,26,7.01
C04874,2023-03-02,8,7.2
C04874,2023-04-01,8,6.1
C04874,2023-05-01,19,3.89
C04874,2023-05-31,10,4.07
C04874,2023-06-30,12,7.93
C04874,2023-07-30,15,7.52
C04874,2023-08-29,18,5.2
C04874,2023-09-28,13,7.61
C04874,2023-10-28,8,1.28
C04874,2023-11-27,13,2.14
C04875,2023-01-01,15,4.54
C04875,2023-01-31,8,6.0
C04875,2023-03-02,16,6.86
C04875,2023-04-01,10,7.77
C04875,2023-05-01,10,5.67
C04875,2023-05-31,10,3.54
C04875,2023-06-30,17,4.53
C04875,2023-07-30,9,9.79
C04875,2023-08-29,10,4.36
C04875,2023-09-28,9,4.74
C04875,2023-10-28,20,8.01
C04875,2023-11-27,13,6.46
C04876,2023-01-01,10,5.11
C04876,2023-01-31,18,5.56
C04876,2023-03-02,8,0.55
C04876,2023-04-01,12,2.17
C04876,2023-05-01,10,9.95
C04876,2023-05-31,12,5.11
C04876,2023-06-30,9,7.89
C04876,2023-07-30,11,0.98
C04876,2023-08-29,11,7.15
C04876,2023-09-28,14,2.86
C04876,2023-10-28,13,2.09
C04876,2023-11-27,16,0.56
C04877,2023-01-01,9,1.85
C04877,2023-01-31,9,4.66
C04877,2023-03-02,22,4.74
C04877,2023-04-01,9,8.14
C04877,2023-05-01,11,1.43
C04877,2023-05-31,7,2.59
C04877,2023-06-30,17,5.65
C04877,2023-07-30,7,4.52
C04877,2023-08-29,16,4.74
C04877,2023-09-28,11,3.53
C04877,2023-10-28,16,7.72
C04877,2023-11-27,15,5.55
C04878,2023-01-01,11,0.83
C04878,2023-01-31,14,3.31
C04878,2023-03-02,17,1.73
C04878,2023-04-01,11,5.74
C04878,2023-05-01,7,6.96
C04878,2023-05-31,13,1.03
C04878,2023-06-30,3,9.76
C04878,2023-07-30,13,2.17
C04878,2023-08-29,12,6.22
C04878,2023-09-28,12,5.43
C04878,2023-10-28,11,2.86
C04878,2023-11-27,7,3.91
C04879,2023-01-01,11,6.91
C04879,2023-01-31,10,3.22
C04879,2023-03-02,12,3.62
C04879,2023-04-01,8,5.57
C04879,2023-05-01,11,5.88
C04879,2023-05-31,20,5.45
C04879,2023-06-30,15,1.32
C04879,2023-07-30,11,9.4
C04879,2023-08-29,12,2.94
C04879,2023-09-28,10,2.86
C04879,2023-10-28,13,7.74
C04879,2023-11-27,16,6.5
C04880,2023-01-01,13,9.24
C04880,2023-01-31,7,7.96
C04880,2023-03-02,22,4.8
C04880,2023-04-01,13,2.3
C04880,2023-05-01,6,3.4
C04880,2023-05-31,12,3.4
C04880,2023-06-30,12,1.54
C04880,2023-07-30,12,3.6
C04880,2023-08-29,12,9.48
C04880,2023-09-28,14,8.01
C04880,2023-10-28,15,7.8
C04880,2023-11-27,11,3.97
C04881,2023-01-01,11,5.52
C04881,2023-01-31,17,4.14
C04881,2023-03-02,6,0.54
C04881,2023-04-01,13,8.25
C04881,2023-05-01,9,3.14
C04881,2023-05-31,12,9.52
C04881,2023-06-30,15,4.36
C04881,2023-07-30,13,7.5
C04881,2023-08-29,8,4.0
C04881,2023-09-28,7,5.73
C04881,2023-10-28,14,5.93
C04881,2023-11-27,14,3.12
C04882,2023-01-01,12,7.75
C04882,2023-01-31,12,2.39
C04882,2023-03-02,14,6.44
C04882,2023-04-01,18,4.22
C04882,2023-05-01,14,1.47
C04882,2023-05-31,11,9.36
C04882,2023-06-30,15,2.4
C04882,2023-07-30,8,3.13
C04882,2023-08-29,11,2.07
C04882,2023-09-28,7,9.03
C04882,2023-10-28,19,0.74
C04882,2023-11-27,14,4.61
C04883,2023-01-01,15,6.09
C04883,2023-01-31,8,7.02
C04883,2023-03-02,6,3.34
C04883,2023-04-01,17,7.71
C04883,2023-05-01,11,2.41
C04883,2023-05-31,8,7.71
C04883,2023-06-30,10,5.52
C04883,2023-07-30,16,2.37
C04883,2023-08-29,13,5.97
C04883,2023-09-28,9,3.92
C04883,2023-10-28,7,8.48
C04883,2023-11-27,11,4.13
C04884,2023-01-01,6,3.21
C04884,2023-01-31,11,6.25
C04884,2023-03-02,10,4.35
C04884,2023-04-01,13,4.01
C04884,2023-05-01,14,9.6
C04884,2023-05-31,6,5.33
C04884,2023-06-30,16,1.19
C04884,2023-07-30,13,7.38
C04884,2023-08-29,16,3.91
C04884,2023-09-28,18,7.99
C04884,2023-10-28,20,5.31
C04884,2023-11-27,10,4.52
C04885,2023-01-01,10,9.71
C04885,2023-01-31,10,4.29
C04885,2023-03-02,8,3.68
C04885,2023-04-01,15,2.72
C04885,2023-05-01,14,1.87
C04885,2023-05-31,13,0.87
C04885,2023-06-30,18,7.19
C04885,2023-07-30,12,7.62
C04885,2023-08-29,11,4.25
C04885,2023-09-28,11,9.25
C04885,2023-10-28,10,8.94
C04885,2023-11-27,6,2.93
C04886,2023-01-01,6,4.54
C04886,2023-01-31,12,9.94
C04886,2023-03-02,12,4.91
C04886,2023-04-01,18,4.83
C04886,2023-05-01,12,6.09
C04886,2023-05-31,14,4.6
C04886,2023-06-30,11,2.62
C04886,2023-07-30,10,0.72
C04886,2023-08-29,18,0.95
C04886,2023-09-28,9,5.99
C04886,2023-10-28,16,8.48
C04886,2023-11-27,17,9.16
C04887,2023-01-01,15,6.59
C04887,2023-01-31,8,8.8
C04887,2023-03-02,14,6.51
C04887,2023-04-01,16,9.98
C04887,2023-05-01,15,9.01
C04887,2023-05-31,11,2.75
C04887,2023-06-30,10,9.88
C04887,2023-07-30,12,0.75
C04887,2023-08-29,15,0.63
C04887,2023-09-28,10,5.66
C04887,2023-10-28,7,3.09
C04887,2023-11-27,23,8.91
C04888,2023-01-01,10,5.45
C04888,2023-01-31,8,3.13
C04888,2023-03-02,13,4.07
C04888,2023-04-01,17,7.8
C04888,2023-05-01,14,9.95
C04888,2023-05-31,5,8.49
C04888,2023-06-30,5,4.36
C04888,2023-07-30,6,6.27
C04888,2023-08-29,11,9.4
C04888,2023-09-28,13,5.0
C04888,2023-10-28,11,0.64
C04888,2023-11-27,10,7.77
C04889,2023-01-01,18,5.09
C04889,2023-01-31,16,5.38
C04889,2023-03-02,11,4.02
C04889,2023-04-01,8,3.03
C04889,2023-05-01,10,9.09
C04889,2023-05-31,20,4.19
C04889,2023-06-30,13,3.26
C04889,2023-07-30,16,4.8
C04889,2023-08-29,16,2.94
C04889,2023-09-28,11,6.55
C04889,2023-10-28,12,1.39
C04889,2023-11-27,16,4.05
C04890,2023-01-01,15,3.17
C04890,2023-01-31,13,2.66
C04890,2023-03-02,14,7.77
C04890,2023-04-01,18,4.49
C04890,2023-05-01,7,6.01
C04890,2023-05-31,10,3.22
C04890,2023-06-30,16,5.76
C04890,2023-07-30,13,7.21
C04890,2023-08-29,8,8.7
C04890,2023-09-28,14,9.8
C04890,2023-10-28,13,0.93
C04890,2023-11-27,8,8.44
C04891,2023-01-01,12,4.32
C04891,2023-01-31,11,4.59
C04891,2023-03-02,13,0.51
C04891,2023-04-01,11,4.56
C04891,2023-05-01,5,6.39
C04891,2023-05-31,10,4.88
C04891,2023-06-30,8,3.76
C04891,2023-07-30,11,5.47
C04891,2023-08-29,12,3.75
C04891,2023-09-28,13,4.6
C04891,2023-10-28,11,8.88
C04891,2023-11-27,20,8.2
C04892,2023-01-01,16,3.88
C04892,2023-01-31,9,6.59
C04892,2023-03-02,5,7.48
C04892,2023-04-01,12,3.11
C04892,2023-05-01,7,0.78
C04892,2023-05-31,18,7.18
C04892,2023-06-30,19,2.07
C04892,2023-07-30,10,1.27
C04892,2023-08-29,9,4.56
C04892,2023-09-28,12,2.3
C04892,2023-10-28,10,3.87
C04892,2023-11-27,6,1.07
C04893,2023-01-01,16,3.02
C04893,2023-01-31,14,8.76
C04893,2023-03-02,10,9.14
C04893,2023-04-01,13,6.84
C04893,2023-05-01,10,9.13
C04893,2023-05-31,16,6.83
C04893,2023-06-30,11,3.7
C04893,2023-07-30,15,2.15
C04893,2023-08-29,11,6.96
C04893,2023-09-28,13,2.14
C04893,2023-10-28,20,6.02
C04893,2023-11-27,14,8.71
C04894,2023-01-01,8,0.89
C04894,2023-01-31,13,2.48
C04894,2023-03-02,11,0.61
C04894,2023-04-01,12,3.1
C04894,2023-05-01,13,2.34
C04894,2023-05-31,16,4.55
C04894,2023-06-30,8,2.19
C04894,2023-07-30,17,2.26
C04894,2023-08-29,18,7.1
C04894,2023-09-28,5,5.79
C04894,2023-10-28,6,3.14
C04894,2023-11-27,9,1.99
C04895,2023-01-01,7,1.7
C04895,2023-01-31,13,4.45
C04895,2023-03-02,15,3.05
C04895,2023-04-01,3,7.4
C04895,2023-05-01,4,1.81
C04895,2023-05-31,13,9.58
C04895,2023-06-30,11,9.14
C04895,2023-07-30,8,5.31
C04895,2023-08-29,14,1.88
C04895,2023-09-28,10,6.58
C04895,2023-10-28,15,8.14
C04895,2023-11-27,13,9.73
C04896,2023-01-01,16,7.21
C04896,2023-01-31,10,7.42
C04896,2023-03-02,7,3.73
C04896,2023-04-01,12,6.05
C04896,2023-05-01,16,0.67
C04896,2023-05-31,17,9.4
C04896,2023-06-30,23,4.92
C04896,2023-07-30,16,8.52
C04896,2023-08-29,16,9.74
C04896,2023-09-28,8,8.19
C04896,2023-10-28,10,2.01
C04896,2023-11-27,10,7.1
C04897,2023-01-01,12,6.59
C04897,2023-01-31,9,6.32
C04897,2023-03-02,5,7.31
C04897,2023-04-01,16,4.59
C04897,2023-05-01,5,2.16
C04897,2023-05-31,9,5.23
C04897,2023-06-30,10,6.59
C04897,2023-07-30,14,4.31
C04897,2023-08-29,8,9.87
C04897,2023-09-28,15,4.66
C04897,2023-10-28,9,2.15
C04897,2023-11-27,15,4.75
C04898,2023-01-01,9,8.36
C04898,2023-01-31,14,3.8
C04898,2023-03-02,11,3.9
C04898,2023-04-01,14,5.07
C04898,2023-05-01,9,8.83
C04898,2023-05-31,12,0.79
C04898,2023-06-30,18,7.44
C04898,2023-07-30,11,2.82
C04898,2023-08-29,9,4.36
C04898,2023-09-28,14,5.34
C04898,2023-10-28,18,1.58
C04898,2023-11-27,19,8.28
C04899,2023-01-01,14,7.63
C04899,2023-01-31,12,2.21
C04899,2023-03-02,11,4.24
C04899,2023-04-01,15,1.05
C04899,2023-05-01,15,9.91
C04899,2023-05-31,8,2.34
C04899,2023-06-30,10,2.53
C04899,2023-07-30,11,1.35
C04899,2023-08-29,11,0.85
C04899,2023-09-28,12,9.78
C04899,2023-10-28,13,9.92
C04899,2023-11-27,12,2.62
C04900,2023-01-01,10,2.91
C04900,2023-01-31,11,4.43
C04900,2023-03-02,15,9.89
C04900,2023-04-01,14,6.36
C04900,2023-05-01,12,4.68
C04900,2023-05-31,16,7.95
C04900,2023-06-30,13,9.09
C04900,2023-07-30,14,5.18
C04900,2023-08-29,11,8.7
C04900,2023-09-28,15,7.82
C04900,2023-10-28,7,5.11
C04900,2023-11-27,12,2.72
C04901,2023-01-01,14,3.78
C04901,2023-01-31,12,2.5
C04901,2023-03-02,12,3.82
C04901,2023-04-01,16,0.55
C04901,2023-05-01,11,3.51
C04901,2023-05-31,16,4.23
C04901,2023-06-30,13,2.96
C04901,2023-07-30,13,8.46
C04901,2023-08-29,12,5.83
C04901,2023-09-28,21,4.4
C04901,2023-10-28,12,0.55
C04901,2023-11-27,14,3.43
C04902,2023-01-01,12,1.92
C04902,2023-01-31,8,1.5
C04902,2023-03-02,10,5.45
C04902,2023-04-01,7,1.81
C04902,2023-05-01,12,7.96
C04902,2023-05-31,11,3.11
C04902,2023-06-30,16,6.11
C04902,2023-07-30,11,2.66
C04902,2023-08-29,11,2.27
C04902,2023-09-28,10,4.23
C04902,2023-10-28,11,0.51
C04902,2023-11-27,9,0.87
C04903,2023-01-01,7,8.8
C04903,2023-01-31,12,2.67
C04903,2023-03-02,13,10.0
C04903,2023-04-01,20,4.73
C04903,2023-05-01,12,7.71
C04903,2023-05-31,15,1.77
C04903,2023-06-30,13,4.13
C04903,2023-07-30,15,7.91
C04903,2023-08-29,12,8.22
C04903,2023-09-28,11,5.13
C04903,2023-10-28,16,9.68
C04903,2023-11-27,15,7.04
C04904,2023-01-01,10,3.48
C04904,2023-01-31,15,9.56
C04904,2023-03-02,12,2.53
C04904,2023-04-01,13,4.71
C04904,2023-05-01,8,5.12
C04904,2023-05-31,11,4.01
C04904,2023-06-30,10,9.5
C04904,2023-07-30,19,2.85
C04904,2023-08-29,4,4.74
C04904,2023-09-28,18,3.05
C04904,2023-10-28,10,5.14
C04904,2023-11-27,7,4.97
C04905,2023-01-01,16,4.79
C04905,2023-01-31,13,5.88
C04905,2023-03-02,14,8.77
C04905,2023-04-01,8,2.24
C04905,2023-05-01,11,9.62
C04905,2023-05-31,11,3.63
C04905,2023-06-30,13,4.82
C04905,2023-07-30,10,5.27
C04905,2023-08-29,15,6.89
C04905,2023-09-28,13,4.03
C04905,2023-10-28,11,6.09
C04905,2023-11-27,11,1.73
C04906,2023-01-01,12,3.7
C04906,2023-01-31,8,4.79
C04906,2023-03-02,13,4.17
C04906,2023-04-01,12,3.33
C04906,2023-05-01,18,6.96
C04906,2023-05-31,10,1.92
C04906,2023-06-30,13,7.28
C04906,2023-07-30,11,7.61
C04906,2023-08-29,11,1.44
C04906,2023-09-28,5,5.45
C04906,2023-10-28,10,4.01
C04906,2023-11-27,12,2.41
C04907,2023-01-01,15,3.7
C04907,2023-01-31,15,5.64
C04907,2023-03-02,21,6.66
C04907,2023-04-01,11,7.27
C04907,2023-05-01,13,8.73
C04907,2023-05-31,9,2.97
C04907,2023-06-30,16,0.95
C04907,2023-07-30,3,3.25
C04907,2023-08-29,12,6.89
C04907,2023-09-28,7,2.52
C04907,2023-10-28,15,3.35
C04907,2023-11-27,12,7.24
C04908,2023-01-01,10,4.25
C04908,2023-01-31,13,8.66
C04908,2023-03-02,17,0.7
C04908,2023-04-01,17,7.15
C04908,2023-05-01,7,8.73
C04908,2023-05-31,11,9.31
C04908,2023-06-30,13,0.9
C04908,2023-07-30,10,3.31
C04908,2023-08-29,11,4.68
C04908,2023-09-28,15,3.38
C04908,2023-10-28,14,7.36
C04908,2023-11-27,18,6.86
C04909,2023-01-01,13,1.08
C04909,2023-01-31,14,8.13
C04909,2023-03-02,7,7.94
C04909,2023-04-01,16,4.8
C04909,2023-05-01,16,0.71
C04909,2023-05-31,14,3.89
C04909,2023-06-30,9,4.44
C04909,2023-07-30,9,2.13
C04909,2023-08-29,20,9.87
C04909,2023-09-28,18,5.22
C04909,2023-10-28,13,3.87
C04909,2023-11-27,15,3.32
C04910,2023-01-01,16,8.37
C04910,2023-01-31,14,7.21
C04910,2023-03-02,14,6.04
C04910,2023-04-01,10,1.65
C04910,2023-05-01,8,5.87
C04910,2023-05-31,20,6.58
C04910,2023-06-30,8,1.94
C04910,2023-07-30,8,0.79
C04910,2023-08-29,10,9.56
C04910,2023-09-28,9,9.83
C04910,2023-10-28,5,8.5
C04910,2023-11-27,13,7.15
C04911,2023-01-01,10,9.21
C04911,2023-01-31,11,7.82
C04911,2023-03-02,15,2.11
C04911,2023-04-01,14,7.6
C04911,2023-05-01,9,3.13
C04911,2023-05-31,15,7.77
C04911,2023-06-30,12,9.17
C04911,2023-07-30,25,0.87
C04911,2023-08-29,7,4.26
C04911,2023-09-28,12,7.87
C04911,2023-10-28,9,0.6
C04911,2023-11-27,18,8.37
C04912,2023-01-01,10,5.73
C04912,2023-01-31,7,9.84
C04912,2023-03-02,11,7.48
C04912,2023-04-01,10,9.51
C04912,2023-05-01,16,5.46
C04912,2023-05-31,20,7.32
C04912,2023-06-30,13,0.93
C04912,2023-07-30,9,5.36
C04912,2023-08-29,6,3.82
C04912,2023-09-28,18,3.57
C04912,2023-10-28,12,7.93
C04912,2023-11-27,16,2.41
C04913,2023-01-01,14,8.71
C04913,2023-01-31,14,9.42
C04913,2023-03-02,16,2.15
C04913,2023-04-01,11,9.2
C04913,2023-05-01,16,5.7
C04913,2023-05-31,12,0.56
C04913,2023-06-30,14,9.43
C04913,2023-07-30,15,8.41
C04913,2023-08-29,7,2.75
C04913,2023-09-28,12,8.02
C04913,2023-10-28,10,3.74
C04913,2023-11-27,8,2.31
C04914,2023-01-01,12,2.1
C04914,2023-01-31,8,9.61
C04914,2023-03-02,15,6.33
C04914,2023-04-01,7,2.92
C04914,2023-05-01,14,5.52
C04914,2023-05-31,9,4.39
C04914,2023-06-30,9,9.31
C04914,2023-07-30,15,1.52
C04914,2023-08-29,13,7.43
C04914,2023-09-28,12,8.71
C04914,2023-10-28,13,1.92
C04914,2023-11-27,9,4.37
C04915,2023-01-01,8,4.52
C04915,2023-01-31,12,5.12
C04915,2023-03-02,13,5.7
C04915,2023-04-01,13,6.09
C04915,2023-05-01,10,0.74
C04915,2023-05-31,11,1.76
C04915,2023-06-30,11,9.57
C04915,2023-07-30,14,4.59
C04915,2023-08-29,8,5.58
C04915,2023-09-28,15,7.01
C04915,2023-10-28,13,3.15
C04915,2023-11-27,7,4.63
C04916,2023-01-01,16,1.09
C04916,2023-01-31,8,4.29
C04916,2023-03-02,16,0.9
C04916,2023-04-01,9,6.79
C04916,2023-05-01,10,0.83
C04916,2023-05-31,13,5.51
C04916,2023-06-30,10,2.6
C04916,2023-07-30,9,0.58
C04916,2023-08-29,12,4.79
C04916,2023-09-28,15,4.13
C04916,2023-10-28,11,0.81
C04916,2023-11-27,10,8.27
C04917,2023-01-01,11,7.89
C04917,2023-01-31,14,4.51
C04917,2023-03-02,8,3.52
C04917,2023-04-01,12,6.31
C04917,2023-05-01,12,6.58
C04917,2023-05-31,6,4.54
C04917,2023-06-30,13,6.76
C04917,2023-07-30,8,5.97
